BHK,Rent,Size,Floor,Area Type,Furnishing Status,Bathroom,Tenant Preferred_Bachelors,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family,Point of Contact_Contact Agent,Point of Contact_Contact Builder,Point of Contact_Contact Owner,City_Bangalore,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai
4,270000,1649,18,0,1,3,0,0,1,1,0,0,0,0,0,0,0,1
3,69000,1100,12,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1
3,120000,1200,14,0,1,3,0,1,0,1,0,0,0,0,0,0,0,1
2,32000,680,5,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1
2,24000,600,5,0,1,2,1,0,0,0,0,1,0,0,0,0,0,1
4,100000,1560,12,0,0,4,0,1,0,1,0,0,0,0,0,0,0,1
5,600000,4500,7,0,2,5,1,0,0,1,0,0,0,0,0,0,0,1
2,45000,771,20,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1
2,80000,800,7,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
2,37000,800,5,1,1,2,1,0,0,1,0,0,0,0,0,0,0,1
3,210000,1425,9,0,2,4,1,0,0,1,0,0,0,0,0,0,0,1
4,190000,1750,5,0,1,4,0,1,0,1,0,0,0,0,0,0,0,1
1,25000,475,11,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1
4,210000,2000,27,0,0,5,1,0,0,1,0,0,0,0,0,0,0,1
3,200000,1375,15,0,1,3,0,0,1,1,0,0,0,0,0,0,0,1
5,310000,2800,19,0,1,5,0,1,0,1,0,0,0,0,0,0,0,1
1,26000,650,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1
2,27000,600,18,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1
1,26000,649,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2,60000,950,2,0,2,2,1,0,0,1,0,0,0,0,0,0,0,1
1,12000,225,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2,180000,1000,6,0,2,2,0,1,0,1,0,0,0,0,0,0,0,1
1,30000,330,13,0,2,1,0,0,1,1,0,0,0,0,0,0,0,1
3,100000,1200,8,0,2,3,0,1,0,1,0,0,0,0,0,0,0,1
3,140000,1270,15,0,1,3,1,0,0,1,0,0,0,0,0,0,0,1
3,70000,920,14,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1
2,20000,630,4,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1
2,22000,670,4,0,2,2,0,0,1,1,0,0,0,0,0,0,0,1
1,32000,450,1,1,2,1,0,1,0,0,0,1,0,0,0,0,0,1
1,20000,265,6,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2,50000,600,9,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
2,29000,670,7,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1
2,45000,650,10,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
1,6500,422,9,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1
2,55000,955,8,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1
3,69999,1100,6,0,2,3,0,1,0,1,0,0,0,0,0,0,0,1
1,18500,300,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
2,50000,900,5,0,1,2,0,1,0,0,0,1,0,0,0,0,0,1
2,45000,785,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1
3,85000,1350,20,0,2,3,0,0,1,1,0,0,0,0,0,0,0,1
2,85000,900,27,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
1,25000,400,18,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
2,75000,800,19,0,1,3,1,0,0,1,0,0,0,0,0,0,0,1
2,190000,895,32,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
1,20000,625,10,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1
2,30000,720,5,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
2,75000,750,4,0,2,2,0,1,0,1,0,0,0,0,0,0,0,1
3,350000,1663,19,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
2,70000,660,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
2,32000,700,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,1
1,22000,377,3,1,0,2,0,1,0,0,0,1,0,0,0,0,0,1
2,35000,650,5,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1
2,47000,650,5,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1
4,400000,2080,34,0,1,5,0,1,0,1,0,0,0,0,0,0,0,1
2,31000,700,2,1,1,2,0,1,0,0,0,1,0,0,0,0,0,1
1,60000,430,1,0,2,1,0,1,0,1,0,0,0,0,0,0,0,1
2,58000,650,15,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1
3,85000,890,4,0,2,2,0,1,0,1,0,0,0,0,0,0,0,1
2,45000,965,19,1,0,2,0,1,0,1,0,0,0,0,0,0,0,1
1,7500,630,3,1,1,2,0,1,0,1,0,0,0,0,0,0,0,1
4,250000,2100,35,0,1,4,0,1,0,1,0,0,0,0,0,0,0,1
3,150000,1100,9,0,2,3,0,0,1,1,0,0,0,0,0,0,0,1
2,80000,730,4,0,1,2,0,1,0,0,0,1,0,0,0,0,0,1
3,75000,1380,9,0,1,3,0,1,0,1,0,0,0,0,0,0,0,1
3,66000,1100,17,0,1,3,0,1,0,1,0,0,0,0,0,0,0,1
1,45000,450,5,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
1,22000,500,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
3,65000,1100,9,0,1,3,1,0,0,1,0,0,0,0,0,0,0,1
3,55000,868,9,0,0,3,0,0,1,1,0,0,0,0,0,0,0,1
2,55000,750,6,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
1,36000,540,2,1,0,2,0,1,0,0,0,1,0,0,0,0,0,1
4,230000,2100,21,0,2,5,0,0,1,1,0,0,0,0,0,0,0,1
1,22000,450,4,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1
3,170000,1600,25,0,1,4,0,0,1,1,0,0,0,0,0,0,0,1
1,34000,560,3,1,1,2,1,0,0,0,0,1,0,0,0,0,0,1
1,45000,500,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
1,14000,305,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
3,75000,970,1,0,2,2,0,1,0,0,0,1,0,0,0,0,0,1
1,7000,480,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2,55000,720,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
2,55000,950,7,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1
4,700000,3200,24,0,2,4,0,1,0,1,0,0,0,0,0,0,0,1
3,140000,1450,18,0,2,3,0,0,1,1,0,0,0,0,0,0,0,1
2,42000,774,10,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1
1,27000,450,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3,60000,1000,1,0,1,3,1,0,0,1,0,0,0,0,0,0,0,1
1,17000,340,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1
1,30000,430,14,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
2,45000,722,4,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1
3,90000,1152,12,0,2,2,0,1,0,1,0,0,0,0,0,0,0,1
1,25000,641,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2,70000,810,4,0,2,2,0,1,0,1,0,0,0,0,0,0,0,1
2,90000,800,5,0,2,2,0,0,1,1,0,0,0,0,0,0,0,1
2,110000,875,12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1
2,20000,700,8,1,0,2,0,0,1,0,0,1,0,0,0,0,0,1
1,35000,420,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1
3,80000,1400,1,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1
2,54500,758,12,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
4,350000,2880,45,0,0,5,1,0,0,1,0,0,0,0,0,0,0,1
1,45000,480,7,0,2,2,0,1,0,1,0,0,0,0,0,0,0,1
1,38000,550,6,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1
2,90000,900,60,0,1,2,1,0,0,1,0,0,0,0,0,0,0,1
1,22000,400,8,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2,70000,760,9,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
4,380000,2800,36,0,0,5,1,0,0,1,0,0,0,0,0,0,0,1
1,50000,400,10,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
4,680000,1962,18,0,1,5,0,1,0,1,0,0,0,0,0,0,0,1
3,140000,1100,6,0,1,3,0,1,0,1,0,0,0,0,0,0,0,1
2,40000,800,1,1,1,2,0,1,0,0,0,1,0,0,0,0,0,1
2,32000,590,7,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1
2,78000,600,14,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
4,280000,2500,24,0,1,6,0,1,0,1,0,0,0,0,0,0,0,1
2,45000,670,17,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1
2,65000,960,16,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1
2,65000,1500,4,1,1,3,0,1,0,0,0,1,0,0,0,0,0,1
1,35000,500,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1
3,90000,1120,8,0,2,2,0,0,1,1,0,0,0,0,0,0,0,1
4,250000,2729,20,0,1,5,1,0,0,1,0,0,0,0,0,0,0,1
3,70000,3354,0,0,2,3,0,1,0,1,0,0,1,0,0,0,0,0
2,10500,800,3,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
2,13000,1000,0,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
2,17000,1040,4,1,2,2,0,1,0,0,0,1,1,0,0,0,0,0
3,21000,1403,1,1,1,3,0,1,0,0,0,1,1,0,0,0,0,0
2,10000,600,3,1,2,1,0,1,0,0,0,1,1,0,0,0,0,0
4,61500,2608,1,0,1,3,1,0,0,1,0,0,1,0,0,0,0,0
2,13000,850,1,0,1,2,0,0,1,1,0,0,1,0,0,0,0,0
1,7500,400,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2,17000,1000,3,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
3,25000,1350,5,0,1,3,1,0,0,0,0,1,1,0,0,0,0,0
2,10500,800,1,0,1,2,0,1,0,0,0,1,1,0,0,0,0,0
1,8000,350,3,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
1,9500,900,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
3,50000,2000,1,0,1,3,0,1,0,1,0,0,1,0,0,0,0,0
2,13000,700,1,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
1,13500,600,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
2,13000,700,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0
1,15000,600,2,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
2,15000,1400,0,1,2,3,0,1,0,0,0,1,1,0,0,0,0,0
1,7000,600,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2,25000,770,8,1,2,2,0,1,0,0,0,1,1,0,0,0,0,0
2,17000,900,1,0,1,2,0,0,1,0,0,1,1,0,0,0,0,0
1,7500,500,0,1,2,1,0,1,0,0,0,1,1,0,0,0,0,0
2,15000,1100,1,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0
1,7500,500,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
3,25000,1260,0,1,2,3,0,1,0,0,0,1,1,0,0,0,0,0
3,54000,1750,2,0,1,3,0,1,0,1,0,0,1,0,0,0,0,0
1,14500,600,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0
1,4500,450,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
2,10500,800,3,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
1,5500,400,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2,16000,600,1,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0
1,7000,400,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2,12500,900,0,1,2,2,0,1,0,0,0,1,1,0,0,0,0,0
2,10000,1200,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
2,18000,1045,1,0,1,2,1,0,0,0,0,1,1,0,0,0,0,0
3,28000,1021,10,0,2,3,1,0,0,0,0,1,1,0,0,0,0,0
3,12000,1200,0,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0
2,13000,1000,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2,50000,1280,2,0,2,2,0,1,0,1,0,0,1,0,0,0,0,0
1,7000,450,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0
2,30000,450,2,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0
1,10000,600,3,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
2,15000,800,2,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
1,7500,500,2,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
3,45000,1680,7,1,1,3,0,1,0,1,0,0,1,0,0,0,0,0
3,65000,2000,23,0,1,3,1,0,0,1,0,0,1,0,0,0,0,0
1,12000,500,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0
1,7000,500,2,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
1,9000,800,2,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2,23000,1100,2,1,1,2,0,0,1,0,0,1,1,0,0,0,0,0
2,30000,1200,3,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
1,8000,500,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2,16000,1155,3,1,1,2,0,0,1,0,0,1,1,0,0,0,0,0
1,7500,440,3,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
2,20000,1040,1,0,1,2,0,1,0,1,0,0,1,0,0,0,0,0
4,110000,2900,7,0,2,4,1,0,0,1,0,0,1,0,0,0,0,0
3,30000,1200,1,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
3,20000,1600,2,1,1,3,0,0,1,1,0,0,1,0,0,0,0,0
4,84000,3150,8,0,0,4,1,0,0,0,0,1,1,0,0,0,0,0
2,17000,1000,2,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
2,15000,1200,1,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
1,6000,400,4,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
2,16000,950,1,0,2,3,0,1,0,0,0,1,1,0,0,0,0,0
2,9500,530,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0
1,8000,300,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2,15000,1000,0,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
1,12000,450,3,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
1,10000,600,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
2,16000,1100,2,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0
1,11000,400,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2,11000,700,1,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0
2,20000,1105,1,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
3,24000,1430,3,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
2,14500,850,2,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
1,4000,650,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2,12000,1200,0,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0
2,8500,600,1,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0
1,9000,400,2,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0
4,180000,2800,0,0,2,4,0,0,1,1,0,0,1,0,0,0,0,0
2,10500,1100,0,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
2,12000,900,1,1,0,2,1,0,0,0,0,1,1,0,0,0,0,0
3,32000,1300,2,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
2,15000,1000,0,1,1,3,0,1,0,0,0,1,1,0,0,0,0,0
3,21000,1000,1,0,2,3,0,1,0,0,0,1,1,0,0,0,0,0
2,12000,900,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0
1,7000,800,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
2,15000,750,1,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0
2,11400,1100,2,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0
2,15000,1200,1,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
2,19000,1000,0,0,1,2,0,1,0,1,0,0,1,0,0,0,0,0
2,27000,1000,4,0,1,2,1,0,0,1,0,0,1,0,0,0,0,0
3,48000,2000,2,0,1,3,0,1,0,1,0,0,1,0,0,0,0,0
1,7000,550,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
2,15000,1130,0,1,0,2,0,0,1,0,0,1,1,0,0,0,0,0
2,10000,600,0,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
1,7000,100,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0
2,9000,500,2,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
1,8000,600,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2,35000,1200,1,0,1,2,1,0,0,1,0,0,1,0,0,0,0,0
2,16000,850,1,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
1,4500,600,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2,16000,600,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2,10000,700,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
1,8000,400,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
1,6000,400,3,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
2,13000,1000,1,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0
2,10000,1200,0,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
3,55000,1603,6,0,1,3,0,1,0,1,0,0,1,0,0,0,0,0
3,15000,1200,0,1,1,3,0,0,1,0,0,1,1,0,0,0,0,0
1,12000,420,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0
2,9000,1200,3,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
3,36000,1771,10,1,1,3,0,1,0,1,0,0,1,0,0,0,0,0
3,37000,1200,2,1,1,3,0,1,0,0,0,1,1,0,0,0,0,0
2,6000,700,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
1,17000,610,10,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
1,8000,800,3,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
1,7500,550,2,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
2,9500,750,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
2,13500,700,1,0,1,2,1,0,0,0,0,1,1,0,0,0,0,0
1,9000,600,2,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0
1,7000,360,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2,12000,800,2,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0
4,100000,3700,18,0,1,5,0,1,0,1,0,0,1,0,0,0,0,0
2,12000,1200,1,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0
1,8500,480,2,1,2,1,0,1,0,0,0,1,1,0,0,0,0,0
2,18000,1000,0,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
1,11000,800,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0
3,18000,900,2,1,2,2,0,1,0,0,0,1,1,0,0,0,0,0
3,17000,1450,0,1,1,3,0,1,0,0,0,1,1,0,0,0,0,0
1,6500,400,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2,11500,700,1,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
2,22000,1000,2,0,1,2,0,1,0,1,0,0,1,0,0,0,0,0
1,13000,450,3,0,2,1,0,1,0,0,0,1,1,0,0,0,0,0
3,20000,773,2,0,1,2,1,0,0,1,0,0,1,0,0,0,0,0
2,10000,1200,1,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
2,15000,1000,2,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0
1,8000,150,2,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2,12000,865,1,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
1,20000,600,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
2,20000,800,2,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
1,8000,200,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
1,11000,600,1,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0
3,40000,1840,5,0,1,2,0,1,0,1,0,0,1,0,0,0,0,0
2,10000,800,2,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
3,30000,1600,2,0,1,2,0,0,1,1,0,0,1,0,0,0,0,0
2,8000,600,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2,15000,1100,3,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0
2,12000,950,1,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
2,12000,905,3,1,1,2,0,0,1,0,0,1,1,0,0,0,0,0
3,20000,1200,0,0,1,2,1,0,0,0,0,1,1,0,0,0,0,0
3,13000,1000,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
2,17500,1080,1,1,2,2,0,1,0,0,0,1,1,0,0,0,0,0
1,8000,600,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
2,8500,1000,0,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
1,7500,600,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
2,22000,1100,2,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
1,6000,300,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2,32900,1200,3,0,2,1,0,1,0,1,0,0,1,0,0,0,0,0
2,15000,800,1,1,2,1,0,1,0,0,0,1,1,0,0,0,0,0
2,10000,535,3,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2,10000,800,1,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0
3,21000,1159,4,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0
4,63000,2650,16,0,0,5,1,0,0,1,0,0,1,0,0,0,0,0
1,6900,50,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
2,14000,700,2,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
1,14500,550,4,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
1,6500,700,2,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
2,13000,600,1,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0
2,8000,600,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
2,18000,1000,2,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
2,20000,1100,2,1,1,3,0,1,0,0,0,1,1,0,0,0,0,0
1,14000,750,3,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0
4,50000,2900,5,1,2,4,0,1,0,0,0,1,1,0,0,0,0,0
2,14500,990,1,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0
2,15000,1300,0,1,2,2,0,1,0,0,0,1,1,0,0,0,0,0
1,11500,550,2,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0
3,15000,1360,5,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
2,12000,600,2,0,1,2,1,0,0,0,0,1,1,0,0,0,0,0
2,18000,1200,0,0,1,2,0,1,0,0,0,1,1,0,0,0,0,0
2,15000,1050,1,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
2,12000,840,2,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
2,25000,1050,1,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
3,150000,3250,2,0,2,4,0,1,0,1,0,0,1,0,0,0,0,0
1,10000,500,2,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2,8000,900,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
2,40000,1300,2,0,1,2,0,1,0,1,0,0,1,0,0,0,0,0
2,12000,600,2,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2,16000,900,3,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0
2,23000,1100,2,0,1,2,0,1,0,1,0,0,1,0,0,0,0,0
2,25000,1100,2,0,1,2,0,1,0,1,0,0,1,0,0,0,0,0
1,7000,600,2,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2,17500,1250,1,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0
1,10000,415,3,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0
3,39000,1200,1,1,2,3,0,1,0,0,0,1,1,0,0,0,0,0
3,22000,1200,4,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0
2,18000,1000,2,1,1,2,0,0,1,0,0,1,1,0,0,0,0,0
2,23000,1300,3,1,2,2,0,1,0,0,0,1,1,0,0,0,0,0
2,20000,1150,2,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0
1,10000,450,3,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0
1,15000,600,5,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0
2,17000,1000,3,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
3,56000,1900,6,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0
3,43000,1700,3,0,1,3,0,1,0,1,0,0,1,0,0,0,0,0
2,25000,1100,2,0,1,2,0,1,0,0,0,1,1,0,0,0,0,0
1,9000,500,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0
3,31000,1757,9,1,1,3,0,1,0,0,0,1,1,0,0,0,0,0
1,6000,300,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
1,5000,500,2,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
2,16000,1200,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0,0
1,20000,800,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
3,28000,1281,2,1,1,3,0,1,0,0,0,1,1,0,0,0,0,0
2,18000,1450,0,0,1,2,0,1,0,0,0,1,1,0,0,0,0,0
1,12000,600,3,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
2,20000,980,3,1,2,2,0,0,1,0,0,1,1,0,0,0,0,0
3,25000,1500,1,1,1,3,1,0,0,1,0,0,1,0,0,0,0,0
3,35000,1800,1,1,1,3,0,1,0,1,0,0,1,0,0,0,0,0
1,7000,400,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
1,7500,600,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
2,14000,1100,0,0,1,2,0,1,0,0,0,1,1,0,0,0,0,0
2,20000,1100,1,0,1,2,1,0,0,0,0,1,1,0,0,0,0,0
4,380000,3500,2,0,1,5,1,0,0,1,0,0,1,0,0,0,0,0
2,21000,1100,2,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0
2,15000,700,1,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
1,5500,600,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
2,10000,700,1,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0
1,7000,250,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
2,11500,1200,2,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
3,22000,1450,0,1,1,3,0,1,0,0,0,1,1,0,0,0,0,0
2,19000,1221,2,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0
2,15000,1250,1,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0
